55 14	-41.25 -23.75
56 14	-38.75 -23.75
57 14	-36.25 -23.75
58 14	-33.75 -23.75
59 14	-31.25 -23.75
60 14	-28.75 -23.75
61 14	-26.25 -23.75
62 14	-23.75 -23.75
63 14	-21.25 -23.75
64 14	-18.75 -23.75
65 14	-16.25 -23.75
66 14	-13.75 -23.75
67 14	-11.25 -23.75
68 14	-8.75 -23.75
69 14	-6.25 -23.75
70 14	-3.75 -23.75
71 14	-1.25 -23.75
72 14	1.25 -23.75
73 14	3.75 -23.75
74 14	6.25 -23.75
75 14	8.75 -23.75
76 14	11.25 -23.75
77 14	13.75 -23.75
78 14	16.25 -23.75
79 14	18.75 -23.75
80 14	21.25 -23.75
81 14	23.75 -23.75
82 14	26.25 -23.75
83 14	28.75 -23.75
84 14	31.25 -23.75
85 14	33.75 -23.75
86 14	36.25 -23.75
87 14	38.75 -23.75
88 14	41.25 -23.75
89 14	43.75 -23.75
90 14	46.25 -23.75
91 14	48.75 -23.75
92 14	51.25 -23.75
93 14	53.75 -23.75
94 14	56.25 -23.75
95 14	58.75 -23.75
96 14	61.25 -23.75
97 14	63.75 -23.75
98 14	66.25 -23.75
99 14	68.75 -23.75
100 14	71.25 -23.75
101 14	73.75 -23.75
102 14	76.25 -23.75
103 14	78.75 -23.75
104 14	81.25 -23.75
105 14	83.75 -23.75
106 14	86.25 -23.75
107 14	88.75 -23.75
108 14	91.25 -23.75
109 14	93.75 -23.75
110 14	96.25 -23.75
111 14	98.75 -23.75
112 14	101.25 -23.75
113 14	103.75 -23.75
114 14	106.25 -23.75
115 14	108.75 -23.75
116 14	111.25 -23.75
117 14	113.75 -23.75
118 14	116.25 -23.75
119 14	118.75 -23.75
120 14	121.25 -23.75
121 14	123.75 -23.75
122 14	126.25 -23.75
123 14	128.75 -23.75
124 14	131.25 -23.75
125 14	133.75 -23.75
126 14	136.25 -23.75
127 14	138.75 -23.75
128 14	141.25 -23.75
129 14	143.75 -23.75
130 14	146.25 -23.75
131 14	148.75 -23.75
132 14	151.25 -23.75
133 14	153.75 -23.75
134 14	156.25 -23.75
135 14	158.75 -23.75
136 14	161.25 -23.75
137 14	163.75 -23.75
138 14	166.25 -23.75
139 14	168.75 -23.75
140 14	171.25 -23.75
141 14	173.75 -23.75
142 14	176.25 -23.75
143 14	178.75 -23.75
0 15	-178.75 -21.25
1 15	-176.25 -21.25
2 15	-173.75 -21.25
3 15	-171.25 -21.25
4 15	-168.75 -21.25
5 15	-166.25 -21.25
6 15	-163.75 -21.25
7 15	-161.25 -21.25
8 15	-158.75 -21.25
9 15	-156.25 -21.25
10 15	-153.75 -21.25
11 15	-151.25 -21.25
12 15	-148.75 -21.25
13 15	-146.25 -21.25
14 15	-143.75 -21.25
15 15	-141.25 -21.25
16 15	-138.75 -21.25
17 15	-136.25 -21.25
18 15	-133.75 -21.25
19 15	-131.25 -21.25
20 15	-128.75 -21.25
21 15	-126.25 -21.25
22 15	-123.75 -21.25
23 15	-121.25 -21.25
24 15	-118.75 -21.25
25 15	-116.25 -21.25
26 15	-113.75 -21.25
27 15	-111.25 -21.25
28 15	-108.75 -21.25
29 15	-106.25 -21.25
30 15	-103.75 -21.25
31 15	-101.25 -21.25
32 15	-98.75 -21.25
33 15	-96.25 -21.25
34 15	-93.75 -21.25
35 15	-91.25 -21.25
36 15	-88.75 -21.25
37 15	-86.25 -21.25
38 15	-83.75 -21.25
39 15	-81.25 -21.25
40 15	-78.75 -21.25
41 15	-76.25 -21.25
42 15	-73.75 -21.25
43 15	-71.25 -21.25
44 15	-68.75 -21.25
45 15	-66.25 -21.25
46 15	-63.75 -21.25
47 15	-61.25 -21.25
48 15	-58.75 -21.25
49 15	-56.25 -21.25
50 15	-53.75 -21.25
51 15	-51.25 -21.25
52 15	-48.75 -21.25
53 15	-46.25 -21.25
54 15	-43.75 -21.25
55 15	-41.25 -21.25
56 15	-38.75 -21.25
57 15	-36.25 -21.25
58 15	-33.75 -21.25
59 15	-31.25 -21.25
60 15	-28.75 -21.25
61 15	-26.25 -21.25
62 15	-23.75 -21.25
63 15	-21.25 -21.25
64 15	-18.75 -21.25
65 15	-16.25 -21.25
66 15	-13.75 -21.25
67 15	-11.25 -21.25
68 15	-8.75 -21.25
69 15	-6.25 -21.25
70 15	-3.75 -21.25
71 15	-1.25 -21.25
72 15	1.25 -21.25
73 15	3.75 -21.25
74 15	6.25 -21.25
75 15	8.75 -21.25
76 15	11.25 -21.25
77 15	13.75 -21.25
78 15	16.25 -21.25
79 15	18.75 -21.25
80 15	21.25 -21.25
81 15	23.75 -21.25
82 15	26.25 -21.25
83 15	28.75 -21.25
84 15	31.25 -21.25
85 15	33.75 -21.25
86 15	36.25 -21.25
87 15	38.75 -21.25
88 15	41.25 -21.25
89 15	43.75 -21.25
90 15	46.25 -21.25
91 15	48.75 -21.25
92 15	51.25 -21.25
93 15	53.75 -21.25
94 15	56.25 -21.25
95 15	58.75 -21.25
96 15	61.25 -21.25
97 15	63.75 -21.25
98 15	66.25 -21.25
99 15	68.75 -21.25
100 15	71.25 -21.25
101 15	73.75 -21.25
102 15	76.25 -21.25
103 15	78.75 -21.25
104 15	81.25 -21.25
105 15	83.75 -21.25
106 15	86.25 -21.25
107 15	88.75 -21.25
108 15	91.25 -21.25
109 15	93.75 -21.25
110 15	96.25 -21.25
111 15	98.75 -21.25
112 15	101.25 -21.25
113 15	103.75 -21.25
114 15	106.25 -21.25
115 15	108.75 -21.25
116 15	111.25 -21.25
117 15	113.75 -21.25
118 15	116.25 -21.25
119 15	118.75 -21.25
120 15	121.25 -21.25
121 15	123.75 -21.25
122 15	126.25 -21.25
123 15	128.75 -21.25
124 15	131.25 -21.25
125 15	133.75 -21.25
126 15	136.25 -21.25
127 15	138.75 -21.25
128 15	141.25 -21.25
129 15	143.75 -21.25
130 15	146.25 -21.25
131 15	148.75 -21.25
132 15	151.25 -21.25
133 15	153.75 -21.25
134 15	156.25 -21.25
135 15	158.75 -21.25
136 15	161.25 -21.25
137 15	163.75 -21.25
138 15	166.25 -21.25
139 15	168.75 -21.25
140 15	171.25 -21.25
141 15	173.75 -21.25
142 15	176.25 -21.25
143 15	178.75 -21.25
0 16	-178.75 -18.75
1 16	-176.25 -18.75
2 16	-173.75 -18.75
3 16	-171.25 -18.75
4 16	-168.75 -18.75
5 16	-166.25 -18.75
6 16	-163.75 -18.75
7 16	-161.25 -18.75
8 16	-158.75 -18.75
9 16	-156.25 -18.75
10 16	-153.75 -18.75
11 16	-151.25 -18.75
12 16	-148.75 -18.75
13 16	-146.25 -18.75
14 16	-143.75 -18.75
15 16	-141.25 -18.75
16 16	-138.75 -18.75
17 16	-136.25 -18.75
18 16	-133.75 -18.75
19 16	-131.25 -18.75
20 16	-128.75 -18.75
21 16	-126.25 -18.75
22 16	-123.75 -18.75
23 16	-121.25 -18.75
24 16	-118.75 -18.75
25 16	-116.25 -18.75
26 16	-113.75 -18.75
27 16	-111.25 -18.75
28 16	-108.75 -18.75
29 16	-106.25 -18.75
30 16	-103.75 -18.75
31 16	-101.25 -18.75
32 16	-98.75 -18.75
33 16	-96.25 -18.75
34 16	-93.75 -18.75
35 16	-91.25 -18.75
36 16	-88.75 -18.75
37 16	-86.25 -18.75
38 16	-83.75 -18.75
39 16	-81.25 -18.75
40 16	-78.75 -18.75
41 16	-76.25 -18.75
42 16	-73.75 -18.75
43 16	-71.25 -18.75
44 16	-68.75 -18.75
45 16	-66.25 -18.75
46 16	-63.75 -18.75
47 16	-61.25 -18.75
48 16	-58.75 -18.75
49 16	-56.25 -18.75
50 16	-53.75 -18.75
51 16	-51.25 -18.75
52 16	-48.75 -18.75
53 16	-46.25 -18.75
54 16	-43.75 -18.75
55 16	-41.25 -18.75
56 16	-38.75 -18.75
57 16	-36.25 -18.75
58 16	-33.75 -18.75
59 16	-31.25 -18.75
60 16	-28.75 -18.75
61 16	-26.25 -18.75
62 16	-23.75 -18.75
63 16	-21.25 -18.75
64 16	-18.75 -18.75
65 16	-16.25 -18.75
66 16	-13.75 -18.75
67 16	-11.25 -18.75
68 16	-8.75 -18.75
69 16	-6.25 -18.75
70 16	-3.75 -18.75
71 16	-1.25 -18.75
72 16	1.25 -18.75
73 16	3.75 -18.75
74 16	6.25 -18.75
75 16	8.75 -18.75
76 16	11.25 -18.75
77 16	13.75 -18.75
78 16	16.25 -18.75
79 16	18.75 -18.75
80 16	21.25 -18.75
81 16	23.75 -18.75
82 16	26.25 -18.75
83 16	28.75 -18.75
84 16	31.25 -18.75
85 16	33.75 -18.75
86 16	36.25 -18.75
87 16	38.75 -18.75
88 16	41.25 -18.75
89 16	43.75 -18.75
90 16	46.25 -18.75
91 16	48.75 -18.75
92 16	51.25 -18.75
93 16	53.75 -18.75
94 16	56.25 -18.75
95 16	58.75 -18.75
96 16	61.25 -18.75
97 16	63.75 -18.75
98 16	66.25 -18.75
99 16	68.75 -18.75
100 16	71.25 -18.75
101 16	73.75 -18.75
102 16	76.25 -18.75
103 16	78.75 -18.75
104 16	81.25 -18.75
105 16	83.75 -18.75
106 16	86.25 -18.75
107 16	88.75 -18.75
108 16	91.25 -18.75
109 16	93.75 -18.75
110 16	96.25 -18.75
111 16	98.75 -18.75
112 16	101.25 -18.75
113 16	103.75 -18.75
114 16	106.25 -18.75
115 16	108.75 -18.75
116 16	111.25 -18.75
117 16	113.75 -18.75
118 16	116.25 -18.75
119 16	118.75 -18.75
120 16	121.25 -18.75
121 16	123.75 -18.75
122 16	126.25 -18.75
123 16	128.75 -18.75
124 16	131.25 -18.75
125 16	133.75 -18.75
126 16	136.25 -18.75
127 16	138.75 -18.75
128 16	141.25 -18.75
129 16	143.75 -18.75
130 16	146.25 -18.75
131 16	148.75 -18.75
132 16	151.25 -18.75
133 16	153.75 -18.75
134 16	156.25 -18.75
135 16	158.75 -18.75
136 16	161.25 -18.75
137 16	163.75 -18.75
138 16	166.25 -18.75
139 16	168.75 -18.75
140 16	171.25 -18.75
141 16	173.75 -18.75
142 16	176.25 -18.75
143 16	178.75 -18.75
0 17	-178.75 -16.25
1 17	-176.25 -16.25
2 17	-173.75 -16.25
3 17	-171.25 -16.25
4 17	-168.75 -16.25
5 17	-166.25 -16.25
6 17	-163.75 -16.25
7 17	-161.25 -16.25
8 17	-158.75 -16.25
9 17	-156.25 -16.25
10 17	-153.75 -16.25
11 17	-151.25 -16.25
12 17	-148.75 -16.25
13 17	-146.25 -16.25
14 17	-143.75 -16.25
15 17	-141.25 -16.25
16 17	-138.75 -16.25
17 17	-136.25 -16.25
18 17	-133.75 -16.25
19 17	-131.25 -16.25
20 17	-128.75 -16.25
21 17	-126.25 -16.25
22 17	-123.75 -16.25
23 17	-121.25 -16.25
24 17	-118.75 -16.25
25 17	-116.25 -16.25
26 17	-113.75 -16.25
27 17	-111.25 -16.25
28 17	-108.75 -16.25
29 17	-106.25 -16.25
30 17	-103.75 -16.25
31 17	-101.25 -16.25
32 17	-98.75 -16.25
33 17	-96.25 -16.25
34 17	-93.75 -16.25
35 17	-91.25 -16.25
36 17	-88.75 -16.25
37 17	-86.25 -16.25
38 17	-83.75 -16.25
39 17	-81.25 -16.25
40 17	-78.75 -16.25
41 17	-76.25 -16.25
42 17	-73.75 -16.25
43 17	-71.25 -16.25
44 17	-68.75 -16.25
45 17	-66.25 -16.25
46 17	-63.75 -16.25
47 17	-61.25 -16.25
48 17	-58.75 -16.25
49 17	-56.25 -16.25
50 17	-53.75 -16.25
51 17	-51.25 -16.25
52 17	-48.75 -16.25
53 17	-46.25 -16.25
54 17	-43.75 -16.25
55 17	-41.25 -16.25
56 17	-38.75 -16.25
57 17	-36.25 -16.25
58 17	-33.75 -16.25
59 17	-31.25 -16.25
60 17	-28.75 -16.25
61 17	-26.25 -16.25
62 17	-23.75 -16.25
63 17	-21.25 -16.25
64 17	-18.75 -16.25
65 17	-16.25 -16.25
66 17	-13.75 -16.25
67 17	-11.25 -16.25
68 17	-8.75 -16.25
69 17	-6.25 -16.25
70 17	-3.75 -16.25
71 17	-1.25 -16.25
72 17	1.25 -16.25
73 17	3.75 -16.25
74 17	6.25 -16.25
75 17	8.75 -16.25
76 17	11.25 -16.25
77 17	13.75 -16.25
78 17	16.25 -16.25
79 17	18.75 -16.25
80 17	21.25 -16.25
81 17	23.75 -16.25
82 17	26.25 -16.25
83 17	28.75 -16.25
84 17	31.25 -16.25
85 17	33.75 -16.25
86 17	36.25 -16.25
87 17	38.75 -16.25
88 17	41.25 -16.25
89 17	43.75 -16.25
90 17	46.25 -16.25
91 17	48.75 -16.25
92 17	51.25 -16.25
93 17	53.75 -16.25
94 17	56.25 -16.25
95 17	58.75 -16.25
96 17	61.25 -16.25
97 17	63.75 -16.25
98 17	66.25 -16.25
99 17	68.75 -16.25
100 17	71.25 -16.25
101 17	73.75 -16.25
102 17	76.25 -16.25
103 17	78.75 -16.25
104 17	81.25 -16.25
105 17	83.75 -16.25
106 17	86.25 -16.25
107 17	88.75 -16.25
108 17	91.25 -16.25
109 17	93.75 -16.25
110 17	96.25 -16.25
111 17	98.75 -16.25
112 17	101.25 -16.25
113 17	103.75 -16.25
114 17	106.25 -16.25
115 17	108.75 -16.25
116 17	111.25 -16.25
117 17	113.75 -16.25
118 17	116.25 -16.25
119 17	118.75 -16.25
120 17	121.25 -16.25
121 17	123.75 -16.25
122 17	126.25 -16.25
123 17	128.75 -16.25
124 17	131.25 -16.25
125 17	133.75 -16.25
126 17	136.25 -16.25
127 17	138.75 -16.25
128 17	141.25 -16.25
129 17	143.75 -16.25
130 17	146.25 -16.25
131 17	148.75 -16.25
132 17	151.25 -16.25
133 17	153.75 -16.25
134 17	156.25 -16.25
135 17	158.75 -16.25
136 17	161.25 -16.25
137 17	163.75 -16.25
138 17	166.25 -16.25
139 17	168.75 -16.25
140 17	171.25 -16.25
141 17	173.75 -16.25
142 17	176.25 -16.25
143 17	178.75 -16.25
0 18	-178.75 -13.75
1 18	-176.25 -13.75
2 18	-173.75 -13.75
3 18	-171.25 -13.75
4 18	-168.75 -13.75
5 18	-166.25 -13.75
6 18	-163.75 -13.75
7 18	-161.25 -13.75
8 18	-158.75 -13.75
9 18	-156.25 -13.75
10 18	-153.75 -13.75
11 18	-151.25 -13.75
12 18	-148.75 -13.75
13 18	-146.25 -13.75
14 18	-143.75 -13.75
15 18	-141.25 -13.75
16 18	-138.75 -13.75
17 18	-136.25 -13.75
18 18	-133.75 -13.75
19 18	-131.25 -13.75
20 18	-128.75 -13.75
21 18	-126.25 -13.75
22 18	-123.75 -13.75
23 18	-121.25 -13.75
24 18	-118.75 -13.75
25 18	-116.25 -13.75
26 18	-113.75 -13.75
27 18	-111.25 -13.75
28 18	-108.75 -13.75
29 18	-106.25 -13.75
30 18	-103.75 -13.75
31 18	-101.25 -13.75
32 18	-98.75 -13.75
33 18	-96.25 -13.75
34 18	-93.75 -13.75
35 18	-91.25 -13.75
36 18	-88.75 -13.75
37 18	-86.25 -13.75
38 18	-83.75 -13.75
39 18	-81.25 -13.75
40 18	-78.75 -13.75
41 18	-76.25 -13.75
42 18	-73.75 -13.75
43 18	-71.25 -13.75
44 18	-68.75 -13.75
45 18	-66.25 -13.75
46 18	-63.75 -13.75
47 18	-61.25 -13.75
48 18	-58.75 -13.75
49 18	-56.25 -13.75
50 18	-53.75 -13.75
51 18	-51.25 -13.75
52 18	-48.75 -13.75
53 18	-46.25 -13.75
54 18	-43.75 -13.75
55 18	-41.25 -13.75
56 18	-38.75 -13.75
57 18	-36.25 -13.75
58 18	-33.75 -13.75
59 18	-31.25 -13.75
60 18	-28.75 -13.75
61 18	-26.25 -13.75
62 18	-23.75 -13.75
63 18	-21.25 -13.75
64 18	-18.75 -13.75
65 18	-16.25 -13.75
66 18	-13.75 -13.75
67 18	-11.25 -13.75
68 18	-8.75 -13.75
69 18	-6.25 -13.75
70 18	-3.75 -13.75
71 18	-1.25 -13.75
72 18	1.25 -13.75
73 18	3.75 -13.75
74 18	6.25 -13.75
75 18	8.75 -13.75
76 18	11.25 -13.75
77 18	13.75 -13.75
78 18	16.25 -13.75
79 18	18.75 -13.75
80 18	21.25 -13.75
81 18	23.75 -13.75
82 18	26.25 -13.75
83 18	28.75 -13.75
84 18	31.25 -13.75
85 18	33.75 -13.75
86 18	36.25 -13.75
87 18	38.75 -13.75
88 18	41.25 -13.75
89 18	43.75 -13.75
90 18	46.25 -13.75
91 18	48.75 -13.75
92 18	51.25 -13.75
93 18	53.75 -13.75
94 18	56.25 -13.75
95 18	58.75 -13.75
96 18	61.25 -13.75
97 18	63.75 -13.75
98 18	66.25 -13.75
99 18	68.75 -13.75
100 18	71.25 -13.75
101 18	73.75 -13.75
102 18	76.25 -13.75
103 18	78.75 -13.75
104 18	81.25 -13.75
105 18	83.75 -13.75
106 18	86.25 -13.75
107 18	88.75 -13.75
108 18	91.25 -13.75
109 18	93.75 -13.75
110 18	96.25 -13.75
111 18	98.75 -13.75
112 18	101.25 -13.75
113 18	103.75 -13.75
114 18	106.25 -13.75
115 18	108.75 -13.75
116 18	111.25 -13.75
117 18	113.75 -13.75
118 18	116.25 -13.75
119 18	118.75 -13.75
120 18	121.25 -13.75
121 18	123.75 -13.75
122 18	126.25 -13.75
123 18	128.75 -13.75
124 18	131.25 -13.75
125 18	133.75 -13.75
126 18	136.25 -13.75
127 18	138.75 -13.75
128 18	141.25 -13.75
129 18	143.75 -13.75
130 18	146.25 -13.75
131 18	148.75 -13.75
132 18	151.25 -13.75
133 18	153.75 -13.75
134 18	156.25 -13.75
135 18	158.75 -13.75
136 18	161.25 -13.75
137 18	163.75 -13.75
138 18	166.25 -13.75
139 18	168.75 -13.75
140 18	171.25 -13.75
141 18	173.75 -13.75
142 18	176.25 -13.75
143 18	178.75 -13.75
0 19	-178.75 -11.25
1 19	-176.25 -11.25
2 19	-173.75 -11.25
3 19	-171.25 -11.25
4 19	-168.75 -11.25
5 19	-166.25 -11.25
6 19	-163.75 -11.25
7 19	-161.25 -11.25
8 19	-158.75 -11.25
9 19	-156.25 -11.25
10 19	-153.75 -11.25
11 19	-151.25 -11.25
12 19	-148.75 -11.25
13 19	-146.25 -11.25
14 19	-143.75 -11.25
15 19	-141.25 -11.25
16 19	-138.75 -11.25
17 19	-136.25 -11.25
18 19	-133.75 -11.25
19 19	-131.25 -11.25
20 19	-128.75 -11.25
21 19	-126.25 -11.25
22 19	-123.75 -11.25
23 19	-121.25 -11.25
24 19	-118.75 -11.25
25 19	-116.25 -11.25
26 19	-113.75 -11.25
27 19	-111.25 -11.25
28 19	-108.75 -11.25
29 19	-106.25 -11.25
30 19	-103.75 -11.25
31 19	-101.25 -11.25
32 19	-98.75 -11.25
33 19	-96.25 -11.25
34 19	-93.75 -11.25
35 19	-91.25 -11.25
36 19	-88.75 -11.25
37 19	-86.25 -11.25
38 19	-83.75 -11.25
39 19	-81.25 -11.25
40 19	-78.75 -11.25
41 19	-76.25 -11.25
42 19	-73.75 -11.25
43 19	-71.25 -11.25
44 19	-68.75 -11.25
45 19	-66.25 -11.25
46 19	-63.75 -11.25
47 19	-61.25 -11.25
48 19	-58.75 -11.25
49 19	-56.25 -11.25
50 19	-53.75 -11.25
51 19	-51.25 -11.25
52 19	-48.75 -11.25
53 19	-46.25 -11.25
54 19	-43.75 -11.25
55 19	-41.25 -11.25
56 19	-38.75 -11.25
57 19	-36.25 -11.25
58 19	-33.75 -11.25
59 19	-31.25 -11.25
60 19	-28.75 -11.25
61 19	-26.25 -11.25
62 19	-23.75 -11.25
63 19	-21.25 -11.25
64 19	-18.75 -11.25
65 19	-16.25 -11.25
66 19	-13.75 -11.25
67 19	-11.25 -11.25
68 19	-8.75 -11.25
69 19	-6.25 -11.25
70 19	-3.75 -11.25
71 19	-1.25 -11.25
72 19	1.25 -11.25
73 19	3.75 -11.25
74 19	6.25 -11.25
75 19	8.75 -11.25
76 19	11.25 -11.25
77 19	13.75 -11.25
78 19	16.25 -11.25
79 19	18.75 -11.25
80 19	21.25 -11.25
81 19	23.75 -11.25
82 19	26.25 -11.25
83 19	28.75 -11.25
84 19	31.25 -11.25
85 19	33.75 -11.25
86 19	36.25 -11.25
87 19	38.75 -11.25
88 19	41.25 -11.25
89 19	43.75 -11.25
90 19	46.25 -11.25
91 19	48.75 -11.25
92 19	51.25 -11.25
93 19	53.75 -11.25
94 19	56.25 -11.25
95 19	58.75 -11.25
96 19	61.25 -11.25
97 19	63.75 -11.25
98 19	66.25 -11.25
99 19	68.75 -11.25
100 19	71.25 -11.25
101 19	73.75 -11.25
102 19	76.25 -11.25
103 19	78.75 -11.25
104 19	81.25 -11.25
105 19	83.75 -11.25
106 19	86.25 -11.25
107 19	88.75 -11.25
108 19	91.25 -11.25
109 19	93.75 -11.25
110 19	96.25 -11.25
111 19	98.75 -11.25
112 19	101.25 -11.25
113 19	103.75 -11.25
114 19	106.25 -11.25
115 19	108.75 -11.25
116 19	111.25 -11.25
117 19	113.75 -11.25
118 19	116.25 -11.25
119 19	118.75 -11.25
120 19	121.25 -11.25
121 19	123.75 -11.25
122 19	126.25 -11.25
123 19	128.75 -11.25
124 19	131.25 -11.25
125 19	133.75 -11.25
126 19	136.25 -11.25
127 19	138.75 -11.25
128 19	141.25 -11.25
129 19	143.75 -11.25
130 19	146.25 -11.25
131 19	148.75 -11.25
132 19	151.25 -11.25
133 19	153.75 -11.25
134 19	156.25 -11.25
135 19	158.75 -11.25
136 19	161.25 -11.25
137 19	163.75 -11.25
138 19	166.25 -11.25
139 19	168.75 -11.25
140 19	171.25 -11.25
141 19	173.75 -11.25
142 19	176.25 -11.25
143 19	178.75 -11.25
0 20	-178.75 -8.75
1 20	-176.25 -8.75
2 20	-173.75 -8.75
3 20	-171.25 -8.75
4 20	-168.75 -8.75
5 20	-166.25 -8.75
6 20	-163.75 -8.75
7 20	-161.25 -8.75
8 20	-158.75 -8.75
9 20	-156.25 -8.75
10 20	-153.75 -8.75
11 20	-151.25 -8.75
12 20	-148.75 -8.75
13 20	-146.25 -8.75
14 20	-143.75 -8.75
15 20	-141.25 -8.75
16 20	-138.75 -8.75
17 20	-136.25 -8.75
18 20	-133.75 -8.75
19 20	-131.25 -8.75
20 20	-128.75 -8.75
21 20	-126.25 -8.75
22 20	-123.75 -8.75
23 20	-121.25 -8.75
24 20	-118.75 -8.75
25 20	-116.25 -8.75
26 20	-113.75 -8.75
27 20	-111.25 -8.75
28 20	-108.75 -8.75
29 20	-106.25 -8.75
30 20	-103.75 -8.75
31 20	-101.25 -8.75
32 20	-98.75 -8.75
33 20	-96.25 -8.75
34 20	-93.75 -8.75
35 20	-91.25 -8.75
36 20	-88.75 -8.75
37 20	-86.25 -8.75
38 20	-83.75 -8.75
39 20	-81.25 -8.75
40 20	-78.75 -8.75
41 20	-76.25 -8.75
42 20	-73.75 -8.75
43 20	-71.25 -8.75
44 20	-68.75 -8.75
45 20	-66.25 -8.75
46 20	-63.75 -8.75
47 20	-61.25 -8.75
48 20	-58.75 -8.75
49 20	-56.25 -8.75
50 20	-53.75 -8.75
51 20	-51.25 -8.75
52 20	-48.75 -8.75
53 20	-46.25 -8.75
54 20	-43.75 -8.75
55 20	-41.25 -8.75
56 20	-38.75 -8.75
57 20	-36.25 -8.75
58 20	-33.75 -8.75
59 20	-31.25 -8.75
60 20	-28.75 -8.75
61 20	-26.25 -8.75
62 20	-23.75 -8.75
63 20	-21.25 -8.75
64 20	-18.75 -8.75
65 20	-16.25 -8.75
66 20	-13.75 -8.75
67 20	-11.25 -8.75
68 20	-8.75 -8.75
69 20	-6.25 -8.75
70 20	-3.75 -8.75
71 20	-1.25 -8.75
72 20	1.25 -8.75
73 20	3.75 -8.75
74 20	6.25 -8.75
75 20	8.75 -8.75
76 20	11.25 -8.75
77 20	13.75 -8.75
78 20	16.25 -8.75
79 20	18.75 -8.75
80 20	21.25 -8.75
81 20	23.75 -8.75
82 20	26.25 -8.75
83 20	28.75 -8.75
84 20	31.25 -8.75
85 20	33.75 -8.75
86 20	36.25 -8.75
87 20	38.75 -8.75
88 20	41.25 -8.75
89 20	43.75 -8.75
90 20	46.25 -8.75
91 20	48.75 -8.75
92 20	51.25 -8.75
93 20	53.75 -8.75
94 20	56.25 -8.75
95 20	58.75 -8.75
96 20	61.25 -8.75
97 20	63.75 -8.75
98 20	66.25 -8.75
99 20	68.75 -8.75
100 20	71.25 -8.75
101 20	73.75 -8.75
102 20	76.25 -8.75
103 20	78.75 -8.75
104 20	81.25 -8.75
105 20	83.75 -8.75
106 20	86.25 -8.75
107 20	88.75 -8.75
108 20	91.25 -8.75
109 20	93.75 -8.75
110 20	96.25 -8.75
111 20	98.75 -8.75
112 20	101.25 -8.75
113 20	103.75 -8.75
114 20	106.25 -8.75
115 20	108.75 -8.75
116 20	111.25 -8.75
117 20	113.75 -8.75
118 20	116.25 -8.75
119 20	118.75 -8.75
120 20	121.25 -8.75
121 20	123.75 -8.75
122 20	126.25 -8.75
123 20	128.75 -8.75
124 20	131.25 -8.75
125 20	133.75 -8.75
126 20	136.25 -8.75
127 20	138.75 -8.75
128 20	141.25 -8.75
129 20	143.75 -8.75
130 20	146.25 -8.75
131 20	148.75 -8.75
132 20	151.25 -8.75
133 20	153.75 -8.75
134 20	156.25 -8.75
135 20	158.75 -8.75
136 20	161.25 -8.75
137 20	163.75 -8.75
138 20	166.25 -8.75
139 20	168.75 -8.75
140 20	171.25 -8.75
141 20	173.75 -8.75
142 20	176.25 -8.75
143 20	178.75 -8.75
0 21	-178.75 -6.25
1 21	-176.25 -6.25
2 21	-173.75 -6.25
3 21	-171.25 -6.25
4 21	-168.75 -6.25
5 21	-166.25 -6.25
6 21	-163.75 -6.25
7 21	-161.25 -6.25
8 21	-158.75 -6.25
9 21	-156.25 -6.25
10 21	-153.75 -6.25
11 21	-151.25 -6.25
12 21	-148.75 -6.25
13 21	-146.25 -6.25
14 21	-143.75 -6.25
15 21	-141.25 -6.25
16 21	-138.75 -6.25
17 21	-136.25 -6.25
18 21	-133.75 -6.25
19 21	-131.25 -6.25
20 21	-128.75 -6.25
21 21	-126.25 -6.25
22 21	-123.75 -6.25
23 21	-121.25 -6.25
24 21	-118.75 -6.25
25 21	-116.25 -6.25
26 21	-113.75 -6.25
27 21	-111.25 -6.25
28 21	-108.75 -6.25
29 21	-106.25 -6.25
30 21	-103.75 -6.25
31 21	-101.25 -6.25
32 21	-98.75 -6.25
33 21	-96.25 -6.25
34 21	-93.75 -6.25
35 21	-91.25 -6.25
36 21	-88.75 -6.25
37 21	-86.25 -6.25
38 21	-83.75 -6.25
39 21	-81.25 -6.25
40 21	-78.75 -6.25
41 21	-76.25 -6.25
42 21	-73.75 -6.25
43 21	-71.25 -6.25
44 21	-68.75 -6.25
45 21	-66.25 -6.25
46 21	-63.75 -6.25
47 21	-61.25 -6.25
48 21	-58.75 -6.25
49 21	-56.25 -6.25
50 21	-53.75 -6.25
51 21	-51.25 -6.25
52 21	-48.75 -6.25
53 21	-46.25 -6.25
54 21	-43.75 -6.25
55 21	-41.25 -6.25
56 21	-38.75 -6.25
57 21	-36.25 -6.25
58 21	-33.75 -6.25
59 21	-31.25 -6.25
60 21	-28.75 -6.25
61 21	-26.25 -6.25
62 21	-23.75 -6.25
63 21	-21.25 -6.25
64 21	-18.75 -6.25
65 21	-16.25 -6.25
66 21	-13.75 -6.25
67 21	-11.25 -6.25
68 21	-8.75 -6.25
69 21	-6.25 -6.25
70 21	-3.75 -6.25
71 21	-1.25 -6.25
72 21	1.25 -6.25
73 21	3.75 -6.25
74 21	6.25 -6.25
75 21	8.75 -6.25
76 21	11.25 -6.25
77 21	13.75 -6.25
78 21	16.25 -6.25
79 21	18.75 -6.25
80 21	21.25 -6.25
81 21	23.75 -6.25
82 21	26.25 -6.25
