"Join_Count,N,9,0","TARGET_FID,N,9,0","CLSFID,N,9,0","ADMINID,N,19,5","COUNTRYID,N,19,5","LATI,N,19,5","LENGTH,N,19,5","LONGI,N,19,5","rp00005,N,19,15","rp00010,N,19,15","rp00002,N,19,15","rp00500,N,19,15","rp00100,N,19,15","Station,C,80","rp00050,N,19,15","rp00250,N,19,15","Nr,N,10,0","rp01000,N,19,15","rp00025,N,19,15"
1,8820,11865,2120,165,-9.262,346.48401,159.737,0.6379121526,0.6560926923,0.610452711,0.7521097707,0.7130206594,honiara,0.6961051711,0.735292665,146,0.7689147174,0.6790638523
1,8821,11861,2120,165,-9.112,62.6,160.356,0.8951556925,0.9088551026,0.8744644391,0.981205944,0.9517514955,diva_id__11889,0.9390053275,0.9685339093,12357,0.9938688166,0.9261643437
1,8822,11862,2120,165,-9.021,63.418,160.13,0.6518683561,0.66959483,0.6250947245,0.7632138457,0.7251009997,diva_id__11890,0.708607982,0.7468167535,12358,0.7795990825,0.6919922766
1,8823,11867,2120,165,-8.32,386.69,160.65199,1.0362040481,1.0517019367,1.0127964168,1.1335511019,1.1002298305,diva_id__11902,1.085810327,1.1192154641,12370,1.1478763748,1.0712835602
1,8824,11875,2120,165,-9.362,122.954,161.351,1.0362040481,1.0517019367,1.0127964168,1.1335511019,1.1002298305,diva_id__11902,1.085810327,1.1192154641,12370,1.1478763748,1.0712835602
1,8825,11895,2120,165,-10.206,321.05099,161.366,0.7809347483,0.795643055,0.7587196822,0.8733221927,0.8416985638,diva_id__11920,0.828013701,0.8597169228,12388,0.8869176258,0.8142270396
1,8826,2039,1788,182,6.578,1.315,101.717,1.0393608009,1.0855526522,0.9695937605,1.3295061705,1.2301912738,diva_id__3050,1.1872135769,1.2867784373,3521,1.3722030109,1.1439161788
1,8827,2040,1788,182,6.863,6.964,101.219,0.9218409243,0.9745523464,0.8422268841,1.2529377434,1.1396054286,diva_id__409,1.0905618103,1.2041793691,880,1.3016608646,1.0411533679
1,8828,2041,1788,182,6.868,4.652,101.271,0.9218409243,0.9745523464,0.8422268841,1.2529377434,1.1396054286,diva_id__409,1.0905618103,1.2041793691,880,1.3016608646,1.0411533679
1,8829,2042,1788,182,6.898,66.071,101.428,0.9654481522,1.0113891751,0.896059957,1.2540179905,1.1552423881,diva_id__3052,1.1124980663,1.2115222751,3523,1.2964829808,1.0694357793
1,8830,2043,1788,182,6.689,5.053,101.649,1.0001293805,1.0458875086,0.931017425,1.2875503999,1.1891680308,diva_id__3053,1.1465938774,1.2452238632,3524,1.3298463338,1.1037030248
1,8831,2044,1788,182,6.858,1.7,101.076,0.9404782309,0.9953320429,0.8576283776,1.2850320664,1.1670935013,diva_id__3054,1.1160565665,1.2342919689,3525,1.335735478,1.0646399797
1,8832,2045,1788,182,6.859,11.602,101.136,0.9404782309,0.9953320429,0.8576283776,1.2850320664,1.1670935013,diva_id__3054,1.1160565665,1.2342919689,3525,1.335735478,1.0646399797
1,8833,2046,2543,182,6.901,32.727,100.939,0.9406838942,0.9934590227,0.8609736333,1.2721808733,1.1587115862,diva_id__3056,1.1096086944,1.2233635701,3527,1.3209628807,1.0601405375
1,8834,2037,1806,182,6.24,1.56,102.089,1.1624196668,1.2088856026,1.0922386558,1.4542866466,1.3543824538,geting,1.3111497439,1.4113053836,124,1.4972368335,1.2675954358
1,8835,2036,1806,182,6.302,23.21,101.997,1.1246140816,1.1701202188,1.0558827272,1.4104522674,1.3126116921,diva_id__3047,1.2702719955,1.3683588239,3518,1.4525152768,1.2276173437
1,8836,2048,2543,182,7.205,41.788,100.594,0.9483825789,1.0058947105,0.8615176647,1.3096341459,1.1859800545,diva_id__3058,1.1324697732,1.2564350872,3529,1.3627947409,1.0785614412
1,8837,2049,2543,182,6.999,15.689,100.749,0.9332398572,0.9844714108,0.8558609741,1.2550411627,1.1448906425,diva_id__3059,1.0972239195,1.2076516754,3530,1.3023963867,1.0492026147
1,8838,2054,2543,182,7.28,82.16,100.528,0.9483825789,1.0058947105,0.8615176647,1.3096341459,1.1859800545,diva_id__3058,1.1324697732,1.2564350872,3529,1.3627947409,1.0785614412
1,8839,2055,2543,182,7.399,3.961,100.413,1.1541384421,1.218001993,1.0576804998,1.555285247,1.4179752719,diva_id__3064,1.3585555203,1.4962110882,3535,1.6143166943,1.2986937588
1,8840,2056,2543,182,7.438,4.756,100.404,1.1541384421,1.218001993,1.0576804998,1.555285247,1.4179752719,diva_id__3064,1.3585555203,1.4962110882,3535,1.6143166943,1.2986937588
1,8841,2057,2543,182,7.479,4.692,100.396,1.1873584222,1.2526888119,1.0886850024,1.5977188978,1.4572551424,diva_id__3066,1.3964706185,1.5372879044,3537,1.6581061986,1.3352339326
1,8842,2058,2543,182,7.542,9.754,100.381,1.1783801124,1.2425281489,1.0814924899,1.5813138602,1.443392226,diva_id__3067,1.383707784,1.5219765505,3538,1.6406082681,1.3235793632
1,8843,2059,2543,182,7.727,34.131,100.312,1.2005785297,1.2647376955,1.103674098,1.6035821835,1.465636621,diva_id__411,1.4059418241,1.5442345792,882,1.6628868786,1.3458029715
1,8844,2074,2554,182,11.857,89.249,99.825,1.5692114754,1.6476143257,1.4507937314,2.0616841376,1.893113908,ko_lak,1.8201665408,1.9891610415,180,2.1341547982,1.746676535
1,8845,11860,1211,194,19.323,16.744,166.632,0.6611644787,0.6739506493,0.6418525598,0.741478389,0.7139874533,wake_is,0.7020909791,0.7296511062,455,0.7532971204,0.6901060098
1,8846,2241,1160,199,20.422,48.843,106.597,2.3352658518,2.4759442408,2.1227886603,3.2189105207,2.9164446254,diva_id__3231,2.7855550206,3.0887821865,3702,3.3489447701,2.6536917582
1,8847,2242,1153,199,20.913,42.205,106.751,2.5208263626,2.6865528555,2.2705171289,3.5618059539,3.2054853251,diva_id__3232,3.0512905316,3.4085079769,3703,3.7149930941,2.8959487185
1,8848,2243,1153,199,20.771,6.31,106.752,2.4079674262,2.5542870585,2.1869698391,3.327046497,3.0124516335,diva_id__3234,2.8763133184,3.1916999796,3705,3.4622951566,2.7391623018
1,8849,2244,1153,199,20.697,12.813,106.774,2.4079674262,2.5542870585,2.1869698391,3.327046497,3.0124516335,diva_id__3234,2.8763133184,3.1916999796,3705,3.4622951566,2.7391623018
1,8850,2245,1153,199,20.649,7.555,106.697,2.4072370649,2.5529020179,2.1872282893,3.3222038917,3.0090166229,diva_id__3235,2.8734874328,3.1874629566,3706,3.4568474071,2.7369500722
1,8851,2246,1153,199,20.628,7.913,106.633,2.4072370649,2.5529020179,2.1872282893,3.3222038917,3.0090166229,diva_id__3235,2.8734874328,3.1874629566,3706,3.4568474071,2.7369500722
1,8852,2247,2553,199,20.964,51.665,106.809,2.5160941352,2.6808572587,2.267239951,3.5510225043,3.19677317,diva_id__3237,3.043474712,3.3986156496,3708,3.7033191665,2.889035902
1,8853,10230,1153,199,20.746,18.657,106.975,2.502707116,2.6646465382,2.258117781,3.51989894,3.1717207112,diva_id__10422,3.0210494736,3.3701040255,10890,3.6695855504,2.8692574274
1,8854,10231,1153,199,20.823,4.349,106.91,2.502707116,2.6646465382,2.258117781,3.51989894,3.1717207112,diva_id__10422,3.0210494736,3.3701040255,10890,3.6695855504,2.8692574274
1,8855,10232,1153,199,20.832,35.381,107.065,2.502707116,2.6646465382,2.258117781,3.51989894,3.1717207112,diva_id__10422,3.0210494736,3.3701040255,10890,3.6695855504,2.8692574274
1,8856,2240,1161,199,20.216,37.552,106.482,2.1726839722,2.2928467951,1.991192989,2.9274639966,2.6691076415,diva_id__447,2.557306074,2.8163126812,918,3.0385349478,2.4446728404
1,8857,2237,1165,199,19.972,14.219,106.083,2.1181692826,2.235095704,1.9415664809,2.8526204635,2.601222541,diva_id__3228,2.4924321774,2.7444628385,3699,2.9606998888,2.3828325474
1,8858,2238,1161,199,19.974,19.036,106.133,2.1119029009,2.22749955,1.9373085546,2.8380013692,2.5894625266,diva_id__3229,2.4819094061,2.7310737913,3700,2.9448516367,2.3735562227
1,8859,2239,1161,199,20.075,20.274,106.272,2.1328114419,2.251892055,1.9529550019,2.8807937702,2.6247642229,diva_id__3230,2.5139695621,2.7706435053,3701,2.9908643948,2.4023507254
1,8860,2228,1179,199,19.072,58.057,105.648,1.9254775993,2.0139867874,1.7917954904,2.481431309,2.2911319246,diva_id__3220,2.2087814461,2.3995597913,3691,2.5632436323,2.1258183813
1,8861,2229,1162,199,19.597,3.054,105.81,2.0628060581,2.1669458222,1.9055159104,2.7169402714,2.4930343311,diva_id__3221,2.3961408946,2.6206103794,3692,2.8132005154,2.2985266901
1,8862,2230,1162,199,19.428,35.11,105.795,2.0015984427,2.0977298807,1.8564038744,2.6054298719,2.3987422516,diva_id__445,2.3092999,2.5165077284,916,2.6942877233,2.2191922074
1,8863,2231,1162,199,19.613,0.88899,105.815,2.0628060581,2.1669458222,1.9055159104,2.7169402714,2.4930343311,diva_id__3221,2.3961408946,2.6206103794,3692,2.8132005154,2.2985266901
1,8864,2232,1162,199,19.878,10.44,105.941,2.1202094437,2.2379102084,1.942437093,2.8595245152,2.6064617142,diva_id__3223,2.4969508883,2.7506506182,3694,2.9683196947,2.3866254366
1,8865,2233,1162,199,19.79,10.176,105.911,2.0967949358,2.2087314656,1.927728744,2.7999030576,2.5592336629,diva_id__3224,2.4550859807,2.6963611115,3695,2.9033701412,2.3501635678
1,8866,2234,1162,199,19.698,13.07,105.861,2.0683996762,2.1745844194,1.908020842,2.7353790391,2.5070762866,diva_id__3225,2.408280166,2.6371575293,3696,2.8335295331,2.3087491239
1,8867,2235,1162,199,19.631,3.87,105.825,2.0683996762,2.1745844194,1.908020842,2.7353790391,2.5070762866,diva_id__3225,2.408280166,2.6371575293,3696,2.8335295331,2.3087491239
1,8868,2236,1162,199,19.96,11.776,105.994,2.1202094437,2.2379102084,1.942437093,2.8595245152,2.6064617142,diva_id__3223,2.4969508883,2.7506506182,3694,2.9683196947,2.3866254366
1,8869,2226,1238,199,18.665,11.807,105.796,1.7946246899,1.8752899095,1.672789919,2.3013079958,2.1278735542,diva_id__3218,2.0528212396,2.2266921951,3689,2.3758698482,1.9772106282
1,8870,2227,1179,199,18.768,23.802,105.755,1.8410560897,1.9216404715,1.7193434142,2.3472316287,2.1739709924,deltas_248,2.0989938907,2.2726906033,16459,2.4217187598,2.0234590516
1,8871,2221,2427,199,17.874,21.999,106.455,1.1791894639,1.2371231853,1.0916877907,1.5430891675,1.418528636,diva_id__3213,1.3646261002,1.4895001357,3684,1.5966394536,1.3103225959
1,8872,2222,1238,199,18.009,15.635,106.463,1.256786359,1.3173836654,1.1652616724,1.6374168676,1.507129489,diva_id__3214,1.4507487077,1.5813640041,3685,1.6934292041,1.3939485227
1,8873,2223,1238,199,18.188,41.332,106.282,1.551307815,1.6262460668,1.4381229158,2.0220182573,1.8608970958,diva_id__3215,1.791173251,1.9526999352,3686,2.0912864611,1.7209307466
1,8874,2224,1238,199,18.464,40.657,105.916,1.7470724139,1.8309177532,1.620434468,2.2737310401,2.0934591746,diva_id__3216,2.0154480216,2.1961736099,3687,2.351232395,1.9368565617
1,8875,2225,1238,199,18.298,11.071,106.078,1.6590930624,1.7379148434,1.5400425759,2.1541971581,1.9847262057,diva_id__3217,1.9113890583,2.0812865488,3688,2.2270550519,1.8375063726
1,8876,2193,1371,199,15.224,12.794,108.887,0.9442079898,0.977341197,0.8941644057,1.1523279581,1.0810898296,diva_id__3188,1.0502621209,1.1216795474,3659,1.1829542096,1.0192050921
1,8877,2194,1371,199,15.061,24.043,108.913,0.9688891582,1.0032584067,0.9169786874,1.1847730865,1.1108774042,diva_id__3189,1.0788996613,1.1529813302,3660,1.2165418568,1.0466840434
1,8878,2196,1371,199,15.39,25.759,108.841,0.9132663587,0.9434123425,0.8677346035,1.1026226489,1.0378072068,diva_id__3191,1.0097588624,1.0747374372,3662,1.1304876991,0.9815018729
1,8879,2198,2582,199,15.411,6.614,108.733,0.9004936715,0.932223119,0.8525702916,1.0997961892,1.0315762174,diva_id__3193,1.002054591,1.0704462644,3664,1.1291248937,0.97231336
1,8880,2191,2542,199,14.594,10.521,109.079,0.9910747319,1.0353669988,0.9241767774,1.2692882212,1.1740575306,diva_id__3186,1.1328472399,1.2283176148,3657,1.3102292052,1.0913303954
1,8881,2192,1371,199,14.739,23.287,109.068,0.9855107553,1.0272246322,0.9225071379,1.2475285761,1.1578415588,diva_id__3187,1.1190302467,1.2089429956,3658,1.2860862587,1.0799302262
1,8882,2195,1371,199,14.89,16.379,108.974,0.9759223867,1.0106750526,0.9234328116,1.1942146789,1.1194946292,diva_id__3190,1.0871601481,1.1620682592,3661,1.2263378562,1.0545851382
1,8883,2176,1515,199,12.805,18.783,109.354,1.0111465373,1.0566557972,0.9424104664,1.2970043378,1.1991570485,diva_id__3178,1.1568144465,1.2549080058,3649,1.3390702336,1.1141568676
1,8884,2177,1472,199,13.577,27.091,109.251,1.0104631462,1.0564981437,0.940933014,1.2996232682,1.2006456155,diva_id__3174,1.1578138581,1.2570406258,3645,1.3421751228,1.1146634851
1,8885,2178,1472,199,13.416,9.479,109.229,1.0054635543,1.0508669605,0.9368873621,1.2906564555,1.1930367569,diva_id__3176,1.1507926429,1.2486580386,3647,1.3326245068,1.1082342847
1,8886,2179,1472,199,13.313,14.386,109.255,1.0054635543,1.0508669605,0.9368873621,1.2906564555,1.1930367569,diva_id__3176,1.1507926429,1.2486580386,3647,1.3326245068,1.1082342847
1,8887,2180,1472,199,13.187,14.46,109.288,1.0100971963,1.056985796,0.9392778043,1.304619059,1.2038061169,diva_id__436,1.1601801532,1.2612468295,907,1.3479599297,1.1162296661
1,8888,2181,1472,199,13.017,28.634,109.376,1.008853338,1.0544366174,0.9400054699,1.2951760782,1.197169643,diva_id__3177,1.154758172,1.2530112776,3648,1.3373103929,1.1120312118
1,8889,2182,1472,199,12.861,13.16,109.461,1.0111465373,1.0566557972,0.9424104664,1.2970043378,1.1991570485,diva_id__3178,1.1568144465,1.2549080058,3649,1.3390702336,1.1141568676
1,8890,2187,2542,199,13.724,6.313,109.226,1.0106362715,1.0570311611,0.9405625671,1.3020569877,1.2023055481,qui_nhon,1.1591389409,1.2591414429,357,1.3449415039,1.1156512272
1,8891,2164,1554,199,11.729,36.27,109.215,0.9861439066,1.0283494285,0.9223977207,1.2512499024,1.1605058226,diva_id__3165,1.1212370755,1.2122095473,3636,1.2902620306,1.0816762173
1,8892,2166,1515,199,11.89,3.733,109.138,0.9806474773,1.0233440787,0.9161595768,1.2488380961,1.1570381696,diva_id__3164,1.1173125137,1.2093434896,3635,1.2883041473,1.0772913477
1,8893,2167,1515,199,11.862,3.144,109.125,0.9861439066,1.0283494285,0.9223977207,1.2512499024,1.1605058226,diva_id__3165,1.1212370755,1.2122095473,3636,1.2902620306,1.0816762173
1,8894,2168,1515,199,12.2,16.775,109.209,1.0110657445,1.0535042825,0.9469676167,1.2776353869,1.1863903103,diva_id__3166,1.146904761,1.2383794906,3637,1.3168629006,1.1071254878
1,8895,2169,1515,199,12.107,4.004,109.206,1.009331921,1.0541204114,0.9416844826,1.2906623446,1.1943647473,diva_id__434,1.1526927617,1.2492327285,905,1.3320620064,1.1107107877
1,8896,2170,1515,199,12.086,0.716,109.209,1.009331921,1.0541204114,0.9416844826,1.2906623446,1.1943647473,diva_id__434,1.1526927617,1.2492327285,905,1.3320620064,1.1107107877
1,8897,2171,1515,199,12.014,76.059,109.215,1.0115728437,1.0563221028,0.9439846594,1.292656843,1.1964435952,diva_id__3168,1.1548081111,1.2512635162,3639,1.3340202418,1.1128629102
1,8898,2172,1515,199,11.9,1.936,109.16,0.9806474773,1.0233440787,0.9161595768,1.2488380961,1.1570381696,diva_id__3164,1.1173125137,1.2093434896,3635,1.2883041473,1.0772913477
1,8899,2173,1515,199,12.349,73.882,109.306,1.0120475231,1.0569946943,0.9441604173,1.2943746697,1.1977359006,diva_id__3170,1.1559162756,1.252798273,3641,1.335921006,1.1137855641
1,8900,2174,1515,199,12.305,6.594,109.214,1.0110268942,1.0558266796,0.9433623963,1.2924282648,1.1961063829,diva_id__3171,1.1544238882,1.2509882009,3642,1.333838367,1.1124313271
1,8901,2175,1515,199,12.684,19.604,109.231,1.0278151602,1.0753616698,0.9560020772,1.3264695593,1.2242420765,diva_id__3172,1.1800039821,1.2824887593,3643,1.3704185605,1.1354368107
1,8902,2162,1591,199,11.187,62.105,108.64,1.0664291023,1.1105341591,0.9998139052,1.3434666675,1.2486384881,diva_id__3160,1.2076023808,1.3026692314,3631,1.3842346064,1.1662610154
1,8903,2163,1554,199,11.347,34.315,109.004,1.0326701081,1.0763123533,0.9667539304,1.3068006094,1.2129674993,diva_id__3161,1.172362,1.2664312769,3632,1.3471407543,1.1314544458
1,8904,2165,1554,199,11.593,24.015,109.052,1.0245452475,1.0687209088,0.9578234113,1.3020263007,1.2070463182,diva_id__3163,1.1659445194,1.2611635552,3634,1.3428595018,1.1245369738
1,8905,2157,1634,199,10.496,25.463,107.503,1.3683556982,1.3949147547,1.32824155,1.5351813839,1.4780780231,diva_id__3156,1.4533670178,1.510614101,3627,1.5597309043,1.4284721931
1,8906,2158,1591,199,10.656,47.389,107.782,1.2123863896,1.2446734446,1.1636208129,1.4151914135,1.3457725563,diva_id__3157,1.3157321222,1.3853256984,3628,1.4450355352,1.2854682242
1,8907,2159,1591,199,10.755,18.379,108.026,1.1279002981,1.1685364085,1.0665245128,1.3831483327,1.2957785697,diva_id__3158,1.2579700302,1.3455596924,3629,1.4207097957,1.2198802417
1,8908,2160,1591,199,10.946,47.009,108.214,1.100481679,1.14405137,1.0346750853,1.3741564452,1.2804793303,diva_id__432,1.2399413366,1.3338542256,903,1.4144295256,1.1991017902
1,8909,2161,1591,199,11.045,1.382,108.405,1.0795210394,1.1232557504,1.0134652035,1.3542323473,1.2602004308,diva_id__3159,1.2195088997,1.3137774833,3630,1.3946579618,1.1785146737
1,8910,2148,1615,199,10.662,5.943,106.743,1.6998935499,1.7291212103,1.6557488078,1.8834815657,1.8206405669,diva_id__430,1.7934466464,1.8564458085,901,1.9104977755,1.7660504367
1,8911,2149,1592,199,10.673,4.795,106.783,1.6998935499,1.7291212103,1.6557488078,1.8834815657,1.8206405669,diva_id__430,1.7934466464,1.8564458085,901,1.9104977755,1.7660504367
1,8912,2150,1592,199,10.643,18.776,106.885,1.6998935499,1.7291212103,1.6557488078,1.8834815657,1.8206405669,diva_id__430,1.7934466464,1.8564458085,901,1.9104977755,1.7660504367
1,8913,2151,1615,199,10.489,23.876,106.964,1.6998935499,1.7291212103,1.6557488078,1.8834815657,1.8206405669,diva_id__430,1.7934466464,1.8564458085,901,1.9104977755,1.7660504367
1,8914,2152,1592,199,10.558,35.683,107.018,1.6559159563,1.6849308067,1.6120926373,1.8381672464,1.7757838002,diva_id__3151,1.7487878819,1.8113283397,3622,1.8649867481,1.7215911471
1,8915,2153,1634,199,10.513,21.342,107.044,1.6559159563,1.6849308067,1.6120926373,1.8381672464,1.7757838002,diva_id__3151,1.7487878819,1.8113283397,3622,1.8649867481,1.7215911471
1,8916,2145,1623,199,10.633,1.84,106.758,1.6998935499,1.7291212103,1.6557488078,1.8834815657,1.8206405669,diva_id__430,1.7934466464,1.8564458085,901,1.9104977755,1.7660504367
1,8917,10262,1615,199,10.415,6.99,106.815,1.7042575335,1.7337842496,1.659661105,1.8897240113,1.826240027,diva_id__3143,1.79876786,1.8624116258,3614,1.9170166495,1.7710913338
1,8918,10263,1615,199,10.447,3.324,106.781,1.7042575335,1.7337842496,1.659661105,1.8897240113,1.826240027,diva_id__3143,1.79876786,1.8624116258,3614,1.9170166495,1.7710913338
1,8919,10264,1615,199,10.504,11.319,106.752,1.7042575335,1.7337842496,1.659661105,1.8897240113,1.826240027,diva_id__3143,1.79876786,1.8624116258,3614,1.9170166495,1.7710913338
1,8920,10265,1615,199,10.557,0.46099,106.75,1.7042575335,1.7337842496,1.659661105,1.8897240113,1.826240027,diva_id__3143,1.79876786,1.8624116258,3614,1.9170166495,1.7710913338
1,8921,10266,1615,199,10.58,10.158,106.784,1.6998935499,1.7291212103,1.6557488078,1.8834815657,1.8206405669,diva_id__430,1.7934466464,1.8564458085,901,1.9104977755,1.7660504367
1,8922,10267,1615,199,10.659,9.54,106.753,1.6998935499,1.7291212103,1.6557488078,1.8834815657,1.8206405669,diva_id__430,1.7934466464,1.8564458085,901,1.9104977755,1.7660504367
1,8923,10268,1615,199,10.541,35.79,106.85,1.7042575335,1.7337842496,1.659661105,1.8897240113,1.826240027,diva_id__3143,1.79876786,1.8624116258,3614,1.9170166495,1.7710913338
1,8924,2144,1651,199,10.465,28.103,106.713,1.7042575335,1.7337842496,1.659661105,1.8897240113,1.826240027,diva_id__3143,1.79876786,1.8624116258,3614,1.9170166495,1.7710913338
1,8925,2146,1623,199,10.596,6.751,106.769,1.6998935499,1.7291212103,1.6557488078,1.8834815657,1.8206405669,diva_id__430,1.7934466464,1.8564458085,901,1.9104977755,1.7660504367
1,8926,2147,1623,199,10.499,26.525,106.687,1.7042575335,1.7337842496,1.659661105,1.8897240113,1.826240027,diva_id__3143,1.79876786,1.8624116258,3614,1.9170166495,1.7710913338
1,8927,2154,1634,199,10.47,4.765,107.146,1.5961754505,1.6209086128,1.5588190883,1.7515321272,1.6983545345,diva_id__3153,1.6753423728,1.7286538071,3624,1.7743939058,1.6521590289
1,8928,2155,1634,199,10.46,6.187,107.188,1.5613407748,1.5845070827,1.5263509509,1.7068555526,1.6570467787,diva_id__3154,1.6354924453,1.685426582,3625,1.7282690298,1.6137777742
1,8929,2156,1634,199,10.404,28.206,107.287,1.5594395357,1.5820806246,1.5252429899,1.7016552493,1.6529757239,diva_id__3155,1.6319100634,1.6807121094,3626,1.722583247,1.6106877004
1,8930,2141,1659,199,10.192,72.861,106.727,1.7185000773,1.750897389,1.6695679716,1.9219976575,1.8523417427,diva_id__3141,1.8221987239,1.8920299543,3612,1.9519436935,1.7918314782
1,8931,2142,1651,199,10.28,51.594,106.651,1.7113403735,1.743314317,1.6630477127,1.9121786467,1.8434329956,diva_id__3142,1.8136838859,1.8826025616,3613,1.9417333478,1.7837134794
1,8932,2143,1651,199,10.379,0.96299,106.792,1.7042575335,1.7337842496,1.659661105,1.8897240113,1.826240027,diva_id__3143,1.79876786,1.8624116258,3614,1.9170166495,1.7710913338
1,8933,10225,1655,199,10.416,105.575,103.941,0.9035999954,0.959360288,0.8193810158,1.2538477176,1.1339601716,diva_id__10417,1.0820798315,1.2022691201,10885,1.3053890229,1.0298135655
1,8934,2116,1655,199,10.065,5.821,105.023,1.0521167123,1.1084394824,0.9670481804,1.4058975305,1.2848006284,diva_id__3119,1.2323969495,1.353798638,3590,1.4579587546,1.1796034518
1,8935,2117,1655,199,10.025,6.842,105.063,1.0532243856,1.1094521237,0.9682993877,1.4064082783,1.2855157,diva_id__3120,1.2332004405,1.354397291,3591,1.4583816608,1.1804960199
1,8936,2118,1655,199,9.932,58.542,105.055,1.0538849583,1.1116354743,0.966659994,1.4166338921,1.2924672617,diva_id__3121,1.2387351833,1.3632143263,3592,1.4700148347,1.1846034044
1,8937,2119,1655,199,9.643,24.531,104.852,1.0053393509,1.0598431438,0.9230181578,1.3476946076,1.2305086019,diva_id__3122,1.1797973309,1.2972782798,3593,1.3980744836,1.1287088305
1,8938,2120,1692,199,9.267,59.442,104.825,1.0488854318,1.1043562914,0.9651036049,1.3973151349,1.2780498852,diva_id__424,1.2264388387,1.3460042648,895,1.4485889065,1.1744438695
1,8939,2139,1662,199,10.12,33.088,106.21,1.8108162851,1.8454946137,1.7584389874,2.0286416412,1.9540814207,diva_id__3140,1.9218161044,1.996563984,3611,2.0606961057,1.8893107738
1,8940,2140,1659,199,9.958,201.593,106.594,1.7868149992,1.8173644586,1.7406738443,1.9787056452,1.9130227094,diva_id__428,1.8845989643,1.9504472162,899,2.0069436429,1.8559637815
1,8941,2130,1661,199,10.002,0.62599,105.822,1.94079413,1.9834970562,1.8762966767,2.2090244769,2.1172109518,diva_id__426,2.0774794111,2.1695240199,897,2.2484963744,2.0374523167
1,8942,2131,1661,199,9.96,12.119,105.858,1.94079413,1.9834970562,1.8762966767,2.2090244769,2.1172109518,diva_id__426,2.0774794111,2.1695240199,897,2.2484963744,2.0374523167
1,8943,2132,1662,199,10.005,1.114,105.829,1.94079413,1.9834970562,1.8762966767,2.2090244769,2.1172109518,diva_id__426,2.0774794111,2.1695240199,897,2.2484963744,2.0374523167
1,8944,2129,1677,199,9.512,115.547,106.208,1.9435564718,1.9861140792,1.8792785044,2.2108740261,2.119372944,diva_id__3131,2.0797766105,2.1715079899,3602,2.2502116001,2.0398857289
1,8945,2133,1662,199,9.972,15.951,105.898,1.94079413,1.9834970562,1.8762966767,2.2090244769,2.1172109518,diva_id__426,2.0774794111,2.1695240199,897,2.2484963744,2.0374523167
1,8946,2138,1675,199,9.985,8.644,106.338,1.8674294668,1.9018300007,1.8154717434,2.083509908,2.0095469607,diva_id__3138,1.9775401093,2.0516892126,3609,2.1153075965,1.9452951664
1,8947,2134,1675,199,9.736,58.191,106.129,1.9319134507,1.9727789233,1.8701912424,2.1886021804,2.1007392767,deltas_287,2.0627173347,2.1508013788,16482,2.2263756514,2.0244125562
1,8948,2135,1675,199,9.564,46.165,106.522,1.8581860851,1.8926559935,1.8061235803,2.0747022888,2.0005901828,diva_id__3136,1.9685187843,2.0428174216,3607,2.1065641028,1.936208814
1,8949,2136,1675,199,9.854,30.585,106.473,1.8674294668,1.9018300007,1.8154717434,2.083509908,2.0095469607,diva_id__3138,1.9775401093,2.0516892126,3609,2.1153075965,1.9452951664
1,8950,2137,1675,199,9.954,1.344,106.371,1.8674294668,1.9018300007,1.8154717434,2.083509908,2.0095469607,diva_id__3138,1.9775401093,2.0516892126,3609,2.1153075965,1.9452951664
1,8951,2128,1692,199,9.239,1.189,105.838,2.074160178,2.1126455886,2.016032757,2.3158989988,2.2331533529,diva_id__3129,2.1973458617,2.2802997685,3600,2.3514724903,2.1612720068
1,8952,2121,1692,199,8.851,33.082,104.802,1.1210378706,1.1732977263,1.0421058652,1.4492982609,1.3369368374,diva_id__3124,1.2883133644,1.4009575881,3595,1.4976039826,1.2393281925
1,8953,2122,1692,199,8.789,1.421,104.881,1.1210378706,1.1732977263,1.0421058652,1.4492982609,1.3369368374,diva_id__3124,1.2883133644,1.4009575881,3595,1.4976039826,1.2393281925
1,8954,2123,1692,199,8.798,3.803,104.903,1.1210378706,1.1732977263,1.0421058652,1.4492982609,1.3369368374,diva_id__3124,1.2883133644,1.4009575881,3595,1.4976039826,1.2393281925
1,8955,2124,1692,199,8.603,136.44901,105.053,1.7278536041,1.780801685,1.6478821202,2.0604369508,1.9465958072,diva_id__3126,1.8973319975,2.0114596657,3597,2.1093788246,1.8477017256
1,8956,2125,1692,199,9.079,11.633,105.48,2.0549552683,2.1042043797,1.9805706173,2.3643042383,2.2584160726,diva_id__3127,2.212593848,2.3187485217,3598,2.4098270174,2.1664307625
1,8957,2126,1692,199,9.164,27.918,105.632,2.1027661987,2.1484154349,2.0338187109,2.3895032342,2.2913549884,diva_id__3128,2.2488821499,2.3472774231,3599,2.4316985152,2.2060933659
1,8958,2127,1692,199,9.222,9.868,105.792,2.074160178,2.1126455886,2.016032757,2.3158989988,2.2331533529,diva_id__3129,2.1973458617,2.2802997685,3600,2.3514724903,2.1612720068
1,8959,2217,2429,199,16.999,29.039,107.135,0.8219027974,0.8675588835,0.7529449636,1.1086828594,1.0105198859,diva_id__3211,0.9680406742,1.0664507122,3682,1.1508844721,0.9252454694
1,8960,2218,2427,199,17.123,7.014,107.051,0.8219027974,0.8675588835,0.7529449636,1.1086828594,1.0105198859,diva_id__3211,0.9680406742,1.0664507122,3682,1.1508844721,0.9252454694
