Location,TCFDCategoryName,TCFDSubCatName,RiskFactorName,ScenarioName,RiskYear,ValueAtRisk,ParentCorpID
Singapore_300mm_NAND,  Physical Risk,Acute,Employee impacts ,RCP8.5,2010,0.203352,1
Singapore_300mm_NAND,  Physical Risk,Acute,Employee impacts ,RCP8.5,2020,0.182532,1
Singapore_300mm_NAND,  Physical Risk,Acute,Employee impacts ,RCP8.5,2030,0.700092,1
Singapore_300mm_NAND,  Physical Risk,Acute,Employee impacts ,RCP8.5,2040,1.28623,1
Singapore_300mm_NAND,  Physical Risk,Acute,Employee impacts ,RCP8.5,2050,2.02962,1
Singapore_300mm_NAND,  Physical Risk,Acute,Employee impacts ,RCP8.5,2060,2.43739,1
Singapore_300mm_NAND,  Physical Risk,Acute,Employee impacts ,RCP8.5,2070,2.46176,1
Singapore_300mm_NAND,  Physical Risk,Acute,Employee impacts ,RCP8.5,2080,3.34166,1
Singapore_300mm_NAND,  Physical Risk,Acute,Employee impacts ,RCP8.5,2090,3.95512,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2010,3.3892,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2020,3.0422,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2030,11.6682,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2040,21.4371,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2050,33.827,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2060,40.6232,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2070,41.0293,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2080,55.6943,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2090,65.9187,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2010,0,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2020,0,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2030,0,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2040,0,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2050,0,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2060,0.34784,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2070,12.6519,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2080,24,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2090,24,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2010,0.542272,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2020,0.486752,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2030,1.86691,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2040,3.42994,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2050,5.41232,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2060,6.49971,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2070,6.56469,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2080,8.91109,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2090,10.547,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2010,0.610056,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2020,0.547596,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2030,2.10028,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2040,3.85868,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2050,6.08886,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2060,7.31218,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2070,7.38527,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2080,10.025,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2090,11.8654,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2010,0.406704,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2020,0.365064,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2030,1.40018,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2040,2.57245,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2050,4.05924,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2060,4.87478,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2070,4.92352,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2080,6.68332,1
Singapore_300mm_NAND,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2090,7.91024,1
Singapore_300mm_NAND,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2010,0.101676,1
Singapore_300mm_NAND,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2020,0.091266,1
Singapore_300mm_NAND,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2030,0.350046,1
Singapore_300mm_NAND,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2040,0.643113,1
Singapore_300mm_NAND,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2050,1.01481,1
Singapore_300mm_NAND,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2060,1.2187,1
Singapore_300mm_NAND,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2070,1.23088,1
Singapore_300mm_NAND,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2080,1.67083,1
Singapore_300mm_NAND,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2090,1.97756,1
Singapore_300mm_NAND,  Opportunity,Resilience,Energy resilience ,RCP8.5,2010,0.50838,1
Singapore_300mm_NAND,  Opportunity,Resilience,Energy resilience ,RCP8.5,2020,0.45633,1
Singapore_300mm_NAND,  Opportunity,Resilience,Energy resilience ,RCP8.5,2030,1.75023,1
Singapore_300mm_NAND,  Opportunity,Resilience,Energy resilience ,RCP8.5,2040,3.21557,1
Singapore_300mm_NAND,  Opportunity,Resilience,Energy resilience ,RCP8.5,2050,5.07405,1
Singapore_300mm_NAND,  Opportunity,Resilience,Energy resilience ,RCP8.5,2060,6.09348,1
Singapore_300mm_NAND,  Opportunity,Resilience,Energy resilience ,RCP8.5,2070,6.1544,1
Singapore_300mm_NAND,  Opportunity,Resilience,Energy resilience ,RCP8.5,2080,8.35414,1
Singapore_300mm_NAND,  Opportunity,Resilience,Energy resilience ,RCP8.5,2090,9.88781,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Drought ,RCP8.5,2010,0,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Drought ,RCP8.5,2020,0,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Drought ,RCP8.5,2030,0,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Drought ,RCP8.5,2040,0,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Drought ,RCP8.5,2050,0,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Drought ,RCP8.5,2060,0,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Drought ,RCP8.5,2070,0,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Drought ,RCP8.5,2080,0,1
Singapore_300mm_NAND,  Physical Risk,Chronic,Drought ,RCP8.5,2090,0,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2010,1.83017,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2020,1.64279,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2030,6.30084,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2040,11.576,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2050,18.2666,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2060,21.9365,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2070,22.1558,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2080,30.0749,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2090,35.5961,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2010,0.244022,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2020,0.219038,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2030,0.840112,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2040,1.54347,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2050,2.43554,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2060,2.92487,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2070,2.95411,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2080,4.00999,1
Singapore_200mm_NOR,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2090,4.74614,1
Singapore_200mm_NOR,  Transition Risk,Technology,New technology ,RCP8.5,2010,0.21352,1
Singapore_200mm_NOR,  Transition Risk,Technology,New technology ,RCP8.5,2020,0.191659,1
Singapore_200mm_NOR,  Transition Risk,Technology,New technology ,RCP8.5,2030,0.735098,1
Singapore_200mm_NOR,  Transition Risk,Technology,New technology ,RCP8.5,2040,1.35054,1
Singapore_200mm_NOR,  Transition Risk,Technology,New technology ,RCP8.5,2050,2.1311,1
Singapore_200mm_NOR,  Transition Risk,Technology,New technology ,RCP8.5,2060,2.55926,1
Singapore_200mm_NOR,  Transition Risk,Technology,New technology ,RCP8.5,2070,2.58485,1
Singapore_200mm_NOR,  Transition Risk,Technology,New technology ,RCP8.5,2080,3.50874,1
Singapore_200mm_NOR,  Transition Risk,Technology,New technology ,RCP8.5,2090,4.15288,1
Singapore_200mm_NOR,  Transition Risk,Market,Reputation damage ,RCP8.5,2010,0.152514,1
Singapore_200mm_NOR,  Transition Risk,Market,Reputation damage ,RCP8.5,2020,0.136899,1
Singapore_200mm_NOR,  Transition Risk,Market,Reputation damage ,RCP8.5,2030,0.52507,1
Singapore_200mm_NOR,  Transition Risk,Market,Reputation damage ,RCP8.5,2040,0.96467,1
Singapore_200mm_NOR,  Transition Risk,Market,Reputation damage ,RCP8.5,2050,1.52222,1
Singapore_200mm_NOR,  Transition Risk,Market,Reputation damage ,RCP8.5,2060,1.82804,1
Singapore_200mm_NOR,  Transition Risk,Market,Reputation damage ,RCP8.5,2070,1.84632,1
Singapore_200mm_NOR,  Transition Risk,Market,Reputation damage ,RCP8.5,2080,2.50624,1
Singapore_200mm_NOR,  Transition Risk,Market,Reputation damage ,RCP8.5,2090,2.96634,1
Singapore_200mm_NOR,  Transition Risk,Reputation,Materials cost ,RCP8.5,2010,0.305028,1
Singapore_200mm_NOR,  Transition Risk,Reputation,Materials cost ,RCP8.5,2020,0.273798,1
Singapore_200mm_NOR,  Transition Risk,Reputation,Materials cost ,RCP8.5,2030,1.05014,1
Singapore_200mm_NOR,  Transition Risk,Reputation,Materials cost ,RCP8.5,2040,1.92934,1
Singapore_200mm_NOR,  Transition Risk,Reputation,Materials cost ,RCP8.5,2050,3.04443,1
Singapore_200mm_NOR,  Transition Risk,Reputation,Materials cost ,RCP8.5,2060,3.65609,1
Singapore_200mm_NOR,  Transition Risk,Reputation,Materials cost ,RCP8.5,2070,3.69264,1
Singapore_200mm_NOR,  Transition Risk,Reputation,Materials cost ,RCP8.5,2080,5.01249,1
Singapore_200mm_NOR,  Transition Risk,Reputation,Materials cost ,RCP8.5,2090,5.93268,1
Singapore_200mm_NOR,  Physical Risk,Acute,Storm damage ,RCP8.5,2010,2.1352,1
Singapore_200mm_NOR,  Physical Risk,Acute,Storm damage ,RCP8.5,2020,1.91659,1
Singapore_200mm_NOR,  Physical Risk,Acute,Storm damage ,RCP8.5,2030,7.35098,1
Singapore_200mm_NOR,  Physical Risk,Acute,Storm damage ,RCP8.5,2040,13.5054,1
Singapore_200mm_NOR,  Physical Risk,Acute,Storm damage ,RCP8.5,2050,21.311,1
Singapore_200mm_NOR,  Physical Risk,Acute,Storm damage ,RCP8.5,2060,25.5926,1
Singapore_200mm_NOR,  Physical Risk,Acute,Storm damage ,RCP8.5,2070,25.8485,1
Singapore_200mm_NOR,  Physical Risk,Acute,Storm damage ,RCP8.5,2080,35.0874,1
Singapore_200mm_NOR,  Physical Risk,Acute,Storm damage ,RCP8.5,2090,41.5288,1
Singapore_200mm_NOR,  Physical Risk,Acute,Employee impacts ,RCP8.5,2010,0.183017,1
Singapore_200mm_NOR,  Physical Risk,Acute,Employee impacts ,RCP8.5,2020,0.164279,1
Singapore_200mm_NOR,  Physical Risk,Acute,Employee impacts ,RCP8.5,2030,0.630084,1
Singapore_200mm_NOR,  Physical Risk,Acute,Employee impacts ,RCP8.5,2040,1.1576,1
Singapore_200mm_NOR,  Physical Risk,Acute,Employee impacts ,RCP8.5,2050,1.82666,1
Singapore_200mm_NOR,  Physical Risk,Acute,Employee impacts ,RCP8.5,2060,2.19365,1
Singapore_200mm_NOR,  Physical Risk,Acute,Employee impacts ,RCP8.5,2070,2.21558,1
Singapore_200mm_NOR,  Physical Risk,Acute,Employee impacts ,RCP8.5,2080,3.00749,1
Singapore_200mm_NOR,  Physical Risk,Acute,Employee impacts ,RCP8.5,2090,3.55961,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2010,3.05028,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2020,2.73798,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2030,10.5014,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2040,19.2934,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2050,30.4443,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2060,36.5609,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2070,36.9264,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2080,50.1249,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2090,59.3268,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2010,0,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2020,0,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2030,0,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2040,0,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2050,0,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2060,0.0024776,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2070,0.0675124,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2080,0.12,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2090,0.12,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2010,0.488045,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2020,0.438077,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2030,1.68022,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2040,3.08694,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2050,4.87109,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2060,5.84974,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2070,5.90822,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2080,8.01998,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2090,9.49229,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2010,0.54905,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2020,0.492836,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2030,1.89025,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2040,3.47281,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2050,5.47997,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2060,6.58096,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2070,6.64675,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2080,9.02248,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2090,10.6788,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2010,0.366034,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2020,0.328558,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2030,1.26017,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2040,2.31521,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2050,3.65332,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2060,4.38731,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2070,4.43117,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2080,6.01499,1
Singapore_200mm_NOR,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2090,7.11922,1
Singapore_200mm_NOR,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2010,0.0915084,1
Singapore_200mm_NOR,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2020,0.0821394,1
Singapore_200mm_NOR,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2030,0.315042,1
Singapore_200mm_NOR,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2040,0.578802,1
Singapore_200mm_NOR,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2050,0.913329,1
Singapore_200mm_NOR,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2060,1.09683,1
Singapore_200mm_NOR,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2070,1.10779,1
Singapore_200mm_NOR,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2080,1.50375,1
Singapore_200mm_NOR,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2090,1.7798,1
Singapore_200mm_NOR,  Opportunity,Resilience,Energy resilience ,RCP8.5,2010,0.457542,1
Singapore_200mm_NOR,  Opportunity,Resilience,Energy resilience ,RCP8.5,2020,0.410697,1
Singapore_200mm_NOR,  Opportunity,Resilience,Energy resilience ,RCP8.5,2030,1.57521,1
Singapore_200mm_NOR,  Opportunity,Resilience,Energy resilience ,RCP8.5,2040,2.89401,1
Singapore_200mm_NOR,  Opportunity,Resilience,Energy resilience ,RCP8.5,2050,4.56664,1
Singapore_200mm_NOR,  Opportunity,Resilience,Energy resilience ,RCP8.5,2060,5.48413,1
Singapore_200mm_NOR,  Opportunity,Resilience,Energy resilience ,RCP8.5,2070,5.53896,1
Singapore_200mm_NOR,  Opportunity,Resilience,Energy resilience ,RCP8.5,2080,7.51873,1
Singapore_200mm_NOR,  Opportunity,Resilience,Energy resilience ,RCP8.5,2090,8.89902,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Drought ,RCP8.5,2010,0,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Drought ,RCP8.5,2020,0,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Drought ,RCP8.5,2030,0,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Drought ,RCP8.5,2040,0,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Drought ,RCP8.5,2050,0,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Drought ,RCP8.5,2060,0,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Drought ,RCP8.5,2070,0,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Drought ,RCP8.5,2080,0,1
Singapore_200mm_NOR,  Physical Risk,Chronic,Drought ,RCP8.5,2090,0,1
Catania,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2010,0.08256,1
Catania,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2020,1.17091,1
Catania,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2030,3.23707,1
Catania,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2040,2.96549,1
Catania,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2050,8.90364,1
Catania,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2060,12.2596,1
Catania,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2070,16.8935,1
Catania,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2080,21.1182,1
Catania,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2090,26.6383,1
Catania,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2010,0.011008,1
Catania,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2020,0.156122,1
Catania,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2030,0.43161,1
Catania,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2040,0.395398,1
Catania,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2050,1.18715,1
Catania,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2060,1.63461,1
Catania,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2070,2.25246,1
Catania,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2080,2.81576,1
Catania,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2090,3.55177,1
Catania,  Transition Risk,Technology,New technology ,RCP8.5,2010,0.009632,1
Catania,  Transition Risk,Technology,New technology ,RCP8.5,2020,0.136606,1
Catania,  Transition Risk,Technology,New technology ,RCP8.5,2030,0.377658,1
Catania,  Transition Risk,Technology,New technology ,RCP8.5,2040,0.345974,1
Catania,  Transition Risk,Technology,New technology ,RCP8.5,2050,1.03876,1
Catania,  Transition Risk,Technology,New technology ,RCP8.5,2060,1.43028,1
Catania,  Transition Risk,Technology,New technology ,RCP8.5,2070,1.97091,1
Catania,  Transition Risk,Technology,New technology ,RCP8.5,2080,2.46379,1
Catania,  Transition Risk,Technology,New technology ,RCP8.5,2090,3.1078,1
Catania,  Transition Risk,Market,Reputation damage ,RCP8.5,2010,0.00688,1
Catania,  Transition Risk,Market,Reputation damage ,RCP8.5,2020,0.097576,1
Catania,  Transition Risk,Market,Reputation damage ,RCP8.5,2030,0.269756,1
Catania,  Transition Risk,Market,Reputation damage ,RCP8.5,2040,0.247124,1
Catania,  Transition Risk,Market,Reputation damage ,RCP8.5,2050,0.74197,1
Catania,  Transition Risk,Market,Reputation damage ,RCP8.5,2060,1.02163,1
Catania,  Transition Risk,Market,Reputation damage ,RCP8.5,2070,1.40779,1
Catania,  Transition Risk,Market,Reputation damage ,RCP8.5,2080,1.75985,1
Catania,  Transition Risk,Market,Reputation damage ,RCP8.5,2090,2.21986,1
Catania,  Transition Risk,Reputation,Materials cost ,RCP8.5,2010,0.01376,1
Catania,  Transition Risk,Reputation,Materials cost ,RCP8.5,2020,0.195152,1
Catania,  Transition Risk,Reputation,Materials cost ,RCP8.5,2030,0.539512,1
Catania,  Transition Risk,Reputation,Materials cost ,RCP8.5,2040,0.494248,1
Catania,  Transition Risk,Reputation,Materials cost ,RCP8.5,2050,1.48394,1
Catania,  Transition Risk,Reputation,Materials cost ,RCP8.5,2060,2.04326,1
Catania,  Transition Risk,Reputation,Materials cost ,RCP8.5,2070,2.81558,1
Catania,  Transition Risk,Reputation,Materials cost ,RCP8.5,2080,3.5197,1
Catania,  Transition Risk,Reputation,Materials cost ,RCP8.5,2090,4.43971,1
Catania,  Physical Risk,Acute,Storm damage ,RCP8.5,2010,0.09632,1
Catania,  Physical Risk,Acute,Storm damage ,RCP8.5,2020,1.36606,1
Catania,  Physical Risk,Acute,Storm damage ,RCP8.5,2030,3.77658,1
Catania,  Physical Risk,Acute,Storm damage ,RCP8.5,2040,3.45974,1
Catania,  Physical Risk,Acute,Storm damage ,RCP8.5,2050,10.3876,1
Catania,  Physical Risk,Acute,Storm damage ,RCP8.5,2060,14.3028,1
Catania,  Physical Risk,Acute,Storm damage ,RCP8.5,2070,19.7091,1
Catania,  Physical Risk,Acute,Storm damage ,RCP8.5,2080,24.6379,1
Catania,  Physical Risk,Acute,Storm damage ,RCP8.5,2090,31.078,1
Catania,  Physical Risk,Acute,Employee impacts ,RCP8.5,2010,0.008256,1
Catania,  Physical Risk,Acute,Employee impacts ,RCP8.5,2020,0.117091,1
Catania,  Physical Risk,Acute,Employee impacts ,RCP8.5,2030,0.323707,1
Catania,  Physical Risk,Acute,Employee impacts ,RCP8.5,2040,0.296549,1
Catania,  Physical Risk,Acute,Employee impacts ,RCP8.5,2050,0.890364,1
Catania,  Physical Risk,Acute,Employee impacts ,RCP8.5,2060,1.22596,1
Catania,  Physical Risk,Acute,Employee impacts ,RCP8.5,2070,1.68935,1
Catania,  Physical Risk,Acute,Employee impacts ,RCP8.5,2080,2.11182,1
Catania,  Physical Risk,Acute,Employee impacts ,RCP8.5,2090,2.66383,1
Catania,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2010,0.1376,1
Catania,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2020,1.95152,1
Catania,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2030,5.39512,1
Catania,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2040,4.94248,1
